WeatherStationName	DateTime	ParkingStationId	TotalParkingSpaces	VehicleParked	AvailableSpaces	Long	Lat	HourlyRate	RoadSurfaceTemperature	AirTemperature	Time	Weekday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	53133	11	6	5	-122.3451646	47.61935966	1.5	67.25	54.52	11	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	53134	7	5	2	-122.3448485	47.61956332	1.5	67.25	54.52	11	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	53134	7	5	2	-122.3448479	47.61884202	1.5	67.25	54.52	11	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	53137	17	4	13	-122.345153	47.6200568	1.5	67.25	54.52	11	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	53138	18	7	11	-122.3448286	47.6200022	1.5	67.25	54.52	11	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	56345	7	7	0	-122.3455889	47.61982526	1.5	67.25	54.52	11	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	56346	3	4	0	-122.3457321	47.61963935	1.5	67.25	54.52	11	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	58381	18	14	4	-122.3464608	47.62015653	1.5	67.25	54.52	11	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	58382	26	10	16	-122.3461247	47.62009643	1.5	67.25	54.52	11	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	79021	3	0	3	-122.344429	47.61982102	1.5	67.25	54.52	11	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	79022	6	4	2	-122.3444709	47.61963475	1.5	67.25	54.52	11	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	11133	7	7	0	-122.3481312	47.61981528	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	11134	3	3	0	-122.3484435	47.61966838	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	33741	4	3	1	-122.3471597	47.61981997	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	33742	8	7	1	-122.3470278	47.61965501	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	35693	7	8	0	-122.3464558	47.61931644	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	35693	7	8	0	-122.3464585	47.61899892	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	35694	6	5	1	-122.3461521	47.61926048	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	51493	5	4	1	-122.3490554	47.61906985	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	51494	18	17	1	-122.3487857	47.61896152	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	53133	11	9	2	-122.3451646	47.61935966	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	53134	7	4	3	-122.3448485	47.61956332	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	53134	7	4	3	-122.3448479	47.61884202	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	53137	17	5	12	-122.345153	47.6200568	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	53138	18	7	11	-122.3448286	47.6200022	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	56345	7	6	1	-122.3455889	47.61982526	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	56346	3	3	0	-122.3457321	47.61963935	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	58381	18	13	5	-122.3464608	47.62015653	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	58382	26	15	11	-122.3461247	47.62009643	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	79021	3	1	2	-122.344429	47.61982102	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 12:00	79022	6	3	3	-122.3444709	47.61963475	1.5	72.33	54.65	12	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	11133	7	6	1	-122.3481312	47.61981528	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	11134	3	3	0	-122.3484435	47.61966838	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	33741	4	4	0	-122.3471597	47.61981997	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	33742	8	7	1	-122.3470278	47.61965501	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	35693	7	8	0	-122.3464558	47.61931644	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	35693	7	8	0	-122.3464585	47.61899892	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	35694	6	4	2	-122.3461521	47.61926048	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	51493	5	3	2	-122.3490554	47.61906985	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	51494	18	15	3	-122.3487857	47.61896152	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	53133	11	8	3	-122.3451646	47.61935966	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	53134	7	4	3	-122.3448485	47.61956332	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	53134	7	4	3	-122.3448479	47.61884202	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	53137	17	6	11	-122.345153	47.6200568	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	53138	18	10	8	-122.3448286	47.6200022	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	56345	7	8	0	-122.3455889	47.61982526	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	56346	3	3	0	-122.3457321	47.61963935	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	58381	18	17	1	-122.3464608	47.62015653	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	58382	26	14	12	-122.3461247	47.62009643	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	79021	3	1	2	-122.344429	47.61982102	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 13:00	79022	6	4	2	-122.3444709	47.61963475	1.5	74.23	55.15	13	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	11133	7	7	0	-122.3481312	47.61981528	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	11134	3	3	0	-122.3484435	47.61966838	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	33741	4	4	0	-122.3471597	47.61981997	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	33742	8	7	1	-122.3470278	47.61965501	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	35693	7	7	0	-122.3464558	47.61931644	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	35693	7	7	0	-122.3464585	47.61899892	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	35694	6	6	0	-122.3461521	47.61926048	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	51493	5	4	1	-122.3490554	47.61906985	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	51494	18	18	0	-122.3487857	47.61896152	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	53133	11	8	3	-122.3451646	47.61935966	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	53134	7	3	4	-122.3448485	47.61956332	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	53134	7	3	4	-122.3448479	47.61884202	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	53137	17	6	11	-122.345153	47.6200568	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	53138	18	10	8	-122.3448286	47.6200022	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	56345	7	8	0	-122.3455889	47.61982526	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	56346	3	2	1	-122.3457321	47.61963935	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	58381	18	16	2	-122.3464608	47.62015653	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	58382	26	16	10	-122.3461247	47.62009643	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	79021	3	2	1	-122.344429	47.61982102	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 14:00	79022	6	4	2	-122.3444709	47.61963475	1.5	78.22	56.13	14	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	11133	7	6	1	-122.3481312	47.61981528	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	11134	3	3	0	-122.3484435	47.61966838	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	33741	4	4	0	-122.3471597	47.61981997	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	33742	8	6	2	-122.3470278	47.61965501	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	35693	7	8	0	-122.3464558	47.61931644	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	35693	7	8	0	-122.3464585	47.61899892	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	35694	6	6	0	-122.3461521	47.61926048	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	51493	5	4	1	-122.3490554	47.61906985	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	51494	18	16	2	-122.3487857	47.61896152	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	53133	11	9	2	-122.3451646	47.61935966	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	53134	7	1	6	-122.3448485	47.61956332	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	53134	7	1	6	-122.3448479	47.61884202	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	53137	17	0	17	-122.345153	47.6200568	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	53138	18	5	13	-122.3448286	47.6200022	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	56345	7	8	0	-122.3455889	47.61982526	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	56346	3	4	0	-122.3457321	47.61963935	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	58381	18	16	2	-122.3464608	47.62015653	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	58382	26	18	8	-122.3461247	47.62009643	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	79021	3	3	0	-122.344429	47.61982102	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 15:00	79022	6	4	2	-122.3444709	47.61963475	1.5	79.59	63.66	15	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	11133	7	7	0	-122.3481312	47.61981528	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	11134	3	3	0	-122.3484435	47.61966838	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	33741	4	4	0	-122.3471597	47.61981997	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	33742	8	9	0	-122.3470278	47.61965501	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	35693	7	8	0	-122.3464558	47.61931644	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	35693	7	8	0	-122.3464585	47.61899892	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	35694	6	7	0	-122.3461521	47.61926048	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	51493	5	4	1	-122.3490554	47.61906985	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	51494	18	14	4	-122.3487857	47.61896152	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	53133	11	6	5	-122.3451646	47.61935966	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	53134	7	2	5	-122.3448485	47.61956332	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	53134	7	2	5	-122.3448479	47.61884202	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	53137	17	1	16	-122.345153	47.6200568	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	53138	18	4	14	-122.3448286	47.6200022	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	56345	7	8	0	-122.3455889	47.61982526	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	56346	3	5	0	-122.3457321	47.61963935	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	58381	18	12	6	-122.3464608	47.62015653	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	58382	26	17	9	-122.3461247	47.62009643	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	79021	3	2	1	-122.344429	47.61982102	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 16:00	79022	6	5	1	-122.3444709	47.61963475	1.5	79.56	63.34	16	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 17:00	11133	7	7	0	-122.3481312	47.61981528	1.5	79.53	62.13	17	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 17:00	11134	3	3	0	-122.3484435	47.61966838	1.5	79.53	62.13	17	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 17:00	33741	4	4	0	-122.3471597	47.61981997	1.5	79.53	62.13	17	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 17:00	33742	8	4	4	-122.3470278	47.61965501	1.5	79.53	62.13	17	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 17:00	35693	7	8	0	-122.3464558	47.61931644	1.5	79.53	62.13	17	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 17:00	35693	7	8	0	-122.3464585	47.61899892	1.5	79.53	62.13	17	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 17:00	35694	6	6	0	-122.3461521	47.61926048	1.5	79.53	62.13	17	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 17:00	51493	5	4	1	-122.3490554	47.61906985	1.5	79.53	62.13	17	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 17:00	51494	18	14	4	-122.3487857	47.61896152	1.5	79.53	62.13	17	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 17:00	53133	11	8	3	-122.3451646	47.61935966	1.5	79.53	62.13	17	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 17:00	53134	7	3	4	-122.3448485	47.61956332	1.5	79.53	62.13	17	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 17:00	53134	7	3	4	-122.3448479	47.61884202	1.5	79.53	62.13	17	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 17:00	53137	17	0	17	-122.345153	47.6200568	1.5	79.53	62.13	17	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 17:00	53138	18	2	16	-122.3448286	47.6200022	1.5	79.53	62.13	17	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 17:00	56345	7	7	0	-122.3455889	47.61982526	1.5	79.53	62.13	17	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 17:00	56346	3	2	1	-122.3457321	47.61963935	1.5	79.53	62.13	17	Wednesday
